"","fromgene","togene"
"19557","C16515","1139"
"19558","C16515","4217"
"19559","7157","637"
"19560","7157","317"
"19561","7157","63970"
"19562","7157","8797"
"19563","7157","27113"
"19564","596","578"
"19565","329","840"
"19566","330","840"
"19567","331","840"
"19568","332","842"
"19569","332","836"
"19570","332","840"
"19571","842","10038"
"19572","842","10039"
"19573","842","142"
"19574","842","143"
"19575","842","839"
"19576","840","10038"
"19577","840","10039"
"19578","840","142"
"19579","840","143"
"19580","840","60"
"19581","840","71"
"19582","836","6708"
"19583","836","6709"
"19584","836","10038"
"19585","836","10039"
"19586","836","142"
"19587","836","143"
"19588","836","1676"
"19589","836","60"
"19590","836","71"
"19591","4790","5783"
"19592","4790","332"
"19593","5970","5783"
"19594","5970","8837"
"19595","5970","332"
"19596","839","4000"
"19597","839","4001"
"19598","839","84823"
"19599","839","60"
"19600","839","71"
"19601","841","839"
"19602","843","637"
"19603","823","100506742"
"19604","824","100506742"
"19605","9020","3551"
"19606","9020","8517"
"19607","8837","843"
"19608","7186","153090"
"19609","8717","843"
"19610","8772","843"
"19611","1439","3265"
"19612","1439","3845"
"19613","1439","4893"
"19614","1439","5290"
"19615","1439","5291"
"19616","1439","5293"
"19617","1439","5295"
"19618","1439","5296"
"19619","1439","8503"
"19620","3563","3265"
"19621","3563","3845"
"19622","3563","4893"
"19623","3563","5290"
"19624","3563","5291"
"19625","3563","5293"
"19626","3563","5295"
"19627","3563","5296"
"19628","3563","8503"
"19629","4914","5290"
"19630","4914","5291"
"19631","4914","5293"
"19632","4914","5295"
"19633","4914","5296"
"19634","4914","8503"
"19635","355","1616"
"19636","4803","4914"
"19637","56616","329"
"19638","56616","330"
"19639","56616","331"
"19640","56616","332"
"19641","5414","329"
"19642","5414","330"
"19643","5414","331"
"19644","5414","332"
"19645","27429","329"
"19646","27429","330"
"19647","27429","331"
"19648","27429","332"
"19649","5366","598"
"19650","27113","598"
"19651","2081","4217"
"19652","100506742","840"
"19653","1616","4217"
"19654","5599","637"
"19655","5599","572"
"19656","5601","637"
"19657","5601","572"
"19658","5602","637"
"19659","5602","572"
"19660","153090","4217"
"19661","3725","7157"
"19662","3725","355"
"19663","3725","356"
"19664","3725","10018"
"19665","3725","8739"
"19666","2353","7157"
"19667","2353","355"
"19668","2353","356"
"19669","2353","10018"
"19670","2353","8739"
"19671","10018","598"
"19672","1075","598"
"19673","1075","596"
"19674","1075","329"
"19675","1075","330"
"19676","1075","331"
"19677","1075","332"
"19678","1075","637"
"19679","1508","598"
"19680","1508","596"
"19681","1508","329"
"19682","1508","330"
"19683","1508","331"
"19684","1508","332"
"19685","1508","637"
"19686","1509","598"
"19687","1509","596"
"19688","1509","329"
"19689","1509","330"
"19690","1509","331"
"19691","1509","332"
"19692","1509","637"
"19693","1512","598"
"19694","1512","596"
"19695","1512","329"
"19696","1512","330"
"19697","1512","331"
"19698","1512","332"
"19699","1512","637"
"19700","1513","598"
"19701","1513","596"
"19702","1513","329"
"19703","1513","330"
"19704","1513","331"
"19705","1513","332"
"19706","1513","637"
"19707","1514","598"
"19708","1514","596"
"19709","1514","329"
"19710","1514","330"
"19711","1514","331"
"19712","1514","332"
"19713","1514","637"
"19714","1515","598"
"19715","1515","596"
"19716","1515","329"
"19717","1515","330"
"19718","1515","331"
"19719","1515","332"
"19720","1515","637"
"19721","1519","598"
"19722","1519","596"
"19723","1519","329"
"19724","1519","330"
"19725","1519","331"
"19726","1519","332"
"19727","1519","637"
"19728","1520","598"
"19729","1520","596"
"19730","1520","329"
"19731","1520","330"
"19732","1520","331"
"19733","1520","332"
"19734","1520","637"
"19735","1521","598"
"19736","1521","596"
"19737","1521","329"
"19738","1521","330"
"19739","1521","331"
"19740","1521","332"
"19741","1521","637"
"19742","1522","598"
"19743","1522","596"
"19744","1522","329"
"19745","1522","330"
"19746","1522","331"
"19747","1522","332"
"19748","1522","637"
"19749","8722","598"
"19750","8722","596"
"19751","8722","329"
"19752","8722","330"
"19753","8722","331"
"19754","8722","332"
"19755","8722","637"
"19756","1649","598"
"19757","1649","596"
"19758","835","637"
"19759","55367","637"
"19760","3002","10376"
"19761","3002","112714"
"19762","3002","113457"
"19763","3002","51807"
"19764","3002","7277"
"19765","3002","7278"
"19766","3002","7846"
"19767","3002","79861"
"19768","3002","84790"
"19769","3002","4170"
"19770","3002","4000"
"19771","3002","4001"
"19772","3002","84823"
"19773","3002","10038"
"19774","3002","10039"
"19775","3002","142"
"19776","3002","143"
"19777","3002","1676"
"19778","3002","840"
"19779","3002","841"
"19780","4170","10018"
"19781","C00575","1258"
"19782","C00575","1260"
"19783","C00575","1262"
"19784","C00076","57101"
"19785","C00076","83988"
"19786","2774","109"
"19787","102723532","2774"
"19788","102723532","2782"
"19789","102723532","2788"
"19790","102723532","51764"
"19791","105369274","2774"
"19792","105369274","2782"
"19793","105369274","2788"
"19794","105369274","51764"
"19795","10798","2774"
"19796","10798","2782"
"19797","10798","2788"
"19798","10798","51764"
"19799","107987545","2774"
"19800","107987545","2782"
"19801","107987545","2788"
"19802","107987545","51764"
"19803","112268384","2774"
"19804","112268384","2782"
"19805","112268384","2788"
"19806","112268384","51764"
"19807","119678","2774"
"19808","119678","2782"
"19809","119678","2788"
"19810","119678","51764"
"19811","119679","2774"
"19812","119679","2782"
"19813","119679","2788"
"19814","119679","51764"
"19815","119682","2774"
"19816","119682","2782"
"19817","119682","2788"
"19818","119682","51764"
"19819","119687","2774"
"19820","119687","2782"
"19821","119687","2788"
"19822","119687","51764"
"19823","119692","2774"
"19824","119692","2782"
"19825","119692","2788"
"19826","119692","51764"
"19827","119694","2774"
"19828","119694","2782"
"19829","119694","2788"
"19830","119694","51764"
"19831","119695","2774"
"19832","119695","2782"
"19833","119695","2788"
"19834","119695","51764"
"19835","119749","2774"
"19836","119749","2782"
"19837","119749","2788"
"19838","119749","51764"
"19839","119764","2774"
"19840","119764","2782"
"19841","119764","2788"
"19842","119764","51764"
"19843","119765","2774"
"19844","119765","2782"
"19845","119765","2788"
"19846","119765","51764"
"19847","119772","2774"
"19848","119772","2782"
"19849","119772","2788"
"19850","119772","51764"
"19851","119774","2774"
"19852","119774","2782"
"19853","119774","2788"
"19854","119774","51764"
"19855","120065","2774"
"19856","120065","2782"
"19857","120065","2788"
"19858","120065","51764"
"19859","120066","2774"
"19860","120066","2782"
"19861","120066","2788"
"19862","120066","51764"
"19863","120586","2774"
"19864","120586","2782"
"19865","120586","2788"
"19866","120586","51764"
"19867","120775","2774"
"19868","120775","2782"
"19869","120775","2788"
"19870","120775","51764"
"19871","120776","2774"
"19872","120776","2782"
"19873","120776","2788"
"19874","120776","51764"
"19875","120787","2774"
"19876","120787","2782"
"19877","120787","2788"
"19878","120787","51764"
"19879","120793","2774"
"19880","120793","2782"
"19881","120793","2788"
"19882","120793","51764"
"19883","120796","2774"
"19884","120796","2782"
"19885","120796","2788"
"19886","120796","51764"
"19887","121129","2774"
"19888","121129","2782"
"19889","121129","2788"
"19890","121129","51764"
"19891","121130","2774"
"19892","121130","2782"
"19893","121130","2788"
"19894","121130","51764"
"19895","121275","2774"
"19896","121275","2782"
"19897","121275","2788"
"19898","121275","51764"
"19899","121364","2774"
"19900","121364","2782"
"19901","121364","2788"
"19902","121364","51764"
"19903","122740","2774"
"19904","122740","2782"
"19905","122740","2788"
"19906","122740","51764"
"19907","122742","2774"
"19908","122742","2782"
"19909","122742","2788"
"19910","122742","51764"
"19911","122748","2774"
"19912","122748","2782"
"19913","122748","2788"
"19914","122748","51764"
"19915","124538","2774"
"19916","124538","2782"
"19917","124538","2788"
"19918","124538","51764"
"19919","125958","2774"
"19920","125958","2782"
"19921","125958","2788"
"19922","125958","51764"
"19923","125962","2774"
"19924","125962","2782"
"19925","125962","2788"
"19926","125962","51764"
"19927","125963","2774"
"19928","125963","2782"
"19929","125963","2788"
"19930","125963","51764"
"19931","126370","2774"
"19932","126370","2782"
"19933","126370","2788"
"19934","126370","51764"
"19935","126541","2774"
"19936","126541","2782"
"19937","126541","2788"
"19938","126541","51764"
"19939","127059","2774"
"19940","127059","2782"
"19941","127059","2788"
"19942","127059","51764"
"19943","127062","2774"
"19944","127062","2782"
"19945","127062","2788"
"19946","127062","51764"
"19947","127064","2774"
"19948","127064","2782"
"19949","127064","2788"
"19950","127064","51764"
"19951","127066","2774"
"19952","127066","2782"
"19953","127066","2788"
"19954","127066","51764"
"19955","127068","2774"
"19956","127068","2782"
"19957","127068","2788"
"19958","127068","51764"
"19959","127069","2774"
"19960","127069","2782"
"19961","127069","2788"
"19962","127069","51764"
"19963","127074","2774"
"19964","127074","2782"
"19965","127074","2788"
"19966","127074","51764"
"19967","127077","2774"
"19968","127077","2782"
"19969","127077","2788"
"19970","127077","51764"
"19971","127385","2774"
"19972","127385","2782"
"19973","127385","2788"
"19974","127385","51764"
"19975","127608","2774"
"19976","127608","2782"
"19977","127608","2788"
"19978","127608","51764"
"19979","127623","2774"
"19980","127623","2782"
"19981","127623","2788"
"19982","127623","51764"
"19983","128360","2774"
"19984","128360","2782"
"19985","128360","2788"
"19986","128360","51764"
"19987","128366","2774"
"19988","128366","2782"
"19989","128366","2788"
"19990","128366","51764"
"19991","128367","2774"
"19992","128367","2782"
"19993","128367","2788"
"19994","128367","51764"
"19995","128368","2774"
"19996","128368","2782"
"19997","128368","2788"
"19998","128368","51764"
"19999","128371","2774"
"20000","128371","2782"
"20001","128371","2788"
"20002","128371","51764"
"20003","128372","2774"
"20004","128372","2782"
"20005","128372","2788"
"20006","128372","51764"
"20007","130075","2774"
"20008","130075","2782"
"20009","130075","2788"
"20010","130075","51764"
"20011","134083","2774"
"20012","134083","2782"
"20013","134083","2788"
"20014","134083","51764"
"20015","135924","2774"
"20016","135924","2782"
"20017","135924","2788"
"20018","135924","51764"
"20019","135941","2774"
"20020","135941","2782"
"20021","135941","2788"
"20022","135941","51764"
"20023","135946","2774"
"20024","135946","2782"
"20025","135946","2788"
"20026","135946","51764"
"20027","135948","2774"
"20028","135948","2782"
"20029","135948","2788"
"20030","135948","51764"
"20031","138799","2774"
"20032","138799","2782"
"20033","138799","2788"
"20034","138799","51764"
"20035","138802","2774"
"20036","138802","2782"
"20037","138802","2788"
"20038","138802","51764"
"20039","138803","2774"
"20040","138803","2782"
"20041","138803","2788"
"20042","138803","51764"
"20043","138804","2774"
"20044","138804","2782"
"20045","138804","2788"
"20046","138804","51764"
"20047","138805","2774"
"20048","138805","2782"
"20049","138805","2788"
"20050","138805","51764"
"20051","138881","2774"
"20052","138881","2782"
"20053","138881","2788"
"20054","138881","51764"
"20055","138882","2774"
"20056","138882","2782"
"20057","138882","2788"
"20058","138882","51764"
"20059","138883","2774"
"20060","138883","2782"
"20061","138883","2788"
"20062","138883","51764"
"20063","143496","2774"
"20064","143496","2782"
"20065","143496","2788"
"20066","143496","51764"
"20067","143502","2774"
"20068","143502","2782"
"20069","143502","2788"
"20070","143502","51764"
"20071","143503","2774"
"20072","143503","2782"
"20073","143503","2788"
"20074","143503","51764"
"20075","144124","2774"
"20076","144124","2782"
"20077","144124","2788"
"20078","144124","51764"
"20079","144125","2774"
"20080","144125","2782"
"20081","144125","2788"
"20082","144125","51764"
"20083","150681","2774"
"20084","150681","2782"
"20085","150681","2788"
"20086","150681","51764"
"20087","158131","2774"
"20088","158131","2782"
"20089","158131","2788"
"20090","158131","51764"
"20091","162998","2774"
"20092","162998","2782"
"20093","162998","2788"
"20094","162998","51764"
"20095","196335","2774"
"20096","196335","2782"
"20097","196335","2788"
"20098","196335","51764"
"20099","219417","2774"
"20100","219417","2782"
"20101","219417","2788"
"20102","219417","51764"
"20103","219428","2774"
"20104","219428","2782"
"20105","219428","2788"
"20106","219428","51764"
"20107","219429","2774"
"20108","219429","2782"
"20109","219429","2788"
"20110","219429","51764"
"20111","219431","2774"
"20112","219431","2782"
"20113","219431","2788"
"20114","219431","51764"
"20115","219432","2774"
"20116","219432","2782"
"20117","219432","2788"
"20118","219432","51764"
"20119","219436","2774"
"20120","219436","2782"
"20121","219436","2788"
"20122","219436","51764"
"20123","219437","2774"
"20124","219437","2782"
"20125","219437","2788"
"20126","219437","51764"
"20127","219438","2774"
"20128","219438","2782"
"20129","219438","2788"
"20130","219438","51764"
"20131","219447","2774"
"20132","219447","2782"
"20133","219447","2788"
"20134","219447","51764"
"20135","219453","2774"
"20136","219453","2782"
"20137","219453","2788"
"20138","219453","51764"
"20139","219464","2774"
"20140","219464","2782"
"20141","219464","2788"
"20142","219464","51764"
"20143","219469","2774"
"20144","219469","2782"
"20145","219469","2788"
"20146","219469","51764"
"20147","219473","2774"
"20148","219473","2782"
"20149","219473","2788"
"20150","219473","51764"
"20151","219477","2774"
"20152","219477","2782"
"20153","219477","2788"
"20154","219477","51764"
"20155","219479","2774"
"20156","219479","2782"
"20157","219479","2788"
"20158","219479","51764"
"20159","219482","2774"
"20160","219482","2782"
"20161","219482","2788"
"20162","219482","51764"
"20163","219484","2774"
"20164","219484","2782"
"20165","219484","2788"
"20166","219484","51764"
"20167","219487","2774"
"20168","219487","2782"
"20169","219487","2788"
"20170","219487","51764"
"20171","219493","2774"
"20172","219493","2782"
"20173","219493","2788"
